time,EAR
04:21:070457,0.2853617033375224
04:21:070457,0.28226833826678144
04:22:354683,0.3076372321001344
04:22:354683,0.3168463868274055
04:22:354683,0.3118533192968351
04:22:354683,0.3293830031498003
04:22:354683,0.3269898863463341
04:22:354683,0.315899539367971
04:22:354683,0.3013569643318249
04:22:354683,0.3117453744392903
04:22:354683,0.2987489005489146
04:22:354683,0.29489614848453194
04:23:592235,0.3077064049831093
04:23:592235,0.32923692219028544
04:23:592235,0.3445780476914193
04:23:592235,0.31201691245794094
04:23:592235,0.2571689315385427
04:23:592235,0.23590484527177513
04:23:592235,0.23344383393921644
04:23:592235,0.18186337114953027
04:23:592235,0.19318542069610337
04:23:592235,0.17440558175820609
04:24:788351,0.16978102268185458
04:24:788351,0.17658303606836917
04:24:788351,0.17440767936527596
04:24:788351,0.2466369879154291
04:24:788351,0.246175605730672
04:24:788351,0.28321473384584517
04:24:788351,0.29612236785039714
04:24:788351,0.2665624201888497
04:24:788351,0.2906135048163374
04:24:788351,0.29711656555409083
04:26:060486,0.2906644343717859
04:26:060486,0.2734397695694183
04:26:060486,0.2048383938454957
04:26:060486,0.19062448084332
04:26:060486,0.1812064490016361
04:26:060486,0.1669187903282271
04:26:060486,0.18418025687848052
04:26:060486,0.16782071918719735
04:26:060486,0.2017351033317036
04:26:060486,0.2533315164025961
04:27:263318,0.264110698348631
04:27:263318,0.2540082292351823
04:27:263318,0.25699887025771906
04:27:263318,0.28326786741714943
04:27:263318,0.2637531605946978
04:27:263318,0.26710848973650403
04:27:263318,0.24018130879491115
04:27:263318,0.1933676097275147
04:27:263318,0.18874859963835305
04:27:263318,0.18490894461025076
04:28:574190,0.17939840894248382
04:28:574190,0.19152174115924375
04:28:574190,0.19318542069610337
04:28:574190,0.19640080563178522
04:28:574190,0.1683007560881136
04:28:574190,0.1907465560469918
04:28:574190,0.22238362459462124
04:28:574190,0.22583448335867545
04:28:574190,0.22265727953007752
04:28:574190,0.2541416115427081
04:29:923665,0.2355150880372868
04:29:923665,0.2572126147070099
04:29:923665,0.2712989143719625
04:29:923665,0.30543773964388615
04:29:923665,0.3011613587041295
04:29:923665,0.2887637801190773
04:29:923665,0.2971887748270646
04:29:923665,0.3039485265687176
04:29:923665,0.30789773661506936
04:29:923665,0.24678822099844833
04:31:423045,0.2570371201085259
04:31:423045,0.30666882741274415
04:31:423045,0.31075408315591646
04:31:423045,0.30445491558778826
04:31:423045,0.3153943325395968
04:31:423045,0.2564152583112743
04:31:423045,0.2636628791105935
04:31:423045,0.27002395177707594
04:31:423045,0.2840384823278188
04:31:423045,0.2564061760349848
04:32:621069,0.2894235935905437
04:32:621069,0.26010313674121094
04:32:621069,0.2997552938765942
04:32:621069,0.29985780942087104
04:32:621069,0.31600838321172287
04:32:621069,0.30257921148102296
04:32:621069,0.3429971702850177
04:32:621069,0.30679309508465025
04:32:621069,0.32021661445710736
04:32:621069,0.31346232412012864
04:33:968679,0.3174516458380008
04:33:968679,0.31568018505879386
04:33:968679,0.2919291634081109
04:33:968679,0.2833298823530942
04:33:968679,0.2958002130949388
04:33:968679,0.2710342068184835
04:33:968679,0.2708858086444992
04:33:968679,0.26015577998554024
04:33:968679,0.25746633854137535
04:33:968679,0.2742037851869218
04:35:211810,0.25408525670572
04:35:211810,0.26358618433119174
04:35:211810,0.29063403006853333
04:35:211810,0.2704507116248547
04:35:211810,0.28700663442907504
04:35:211810,0.27556713234433916
04:35:211810,0.23022445150656842
04:35:211810,0.23650044773222284
04:35:211810,0.23718653374470733
04:35:211810,0.23675435497389763
05:44:884173,0.2907512777260654
05:44:884173,0.30591377337968845
05:44:884173,0.29328050811258277
05:44:884173,0.3058144391480335
05:44:884173,0.28792630348492065
05:44:884173,0.2799052882538351
05:44:884173,0.2970549011497887
05:44:884173,0.3267535934724526
05:44:884173,0.34033755683296046
05:44:884173,0.359931699017239
05:46:062665,0.3372770146438375
05:46:062665,0.30813290357766465
05:46:062665,0.3569965506464392
05:47:276882,0.334824920303053
05:47:276882,0.31739972714367837
05:48:468341,0.3426183693652175
05:48:468341,0.30158943801837035
05:48:468341,0.31821236780675993
05:48:468341,0.292302476327649
05:48:468341,0.31640494970471167
05:48:468341,0.3145626445083397
05:48:468341,0.32947368019208945
05:48:468341,0.32516541734043647
05:48:468341,0.33132961440020703
05:48:468341,0.3124023895025384
05:50:125147,0.3206536137002931
05:50:125147,0.3359934295550765
05:50:125147,0.3248350520534581
05:50:125147,0.2890275986896899
05:50:125147,0.32456140350877194
05:50:125147,0.31838088813068044
05:50:125147,0.3225304094210728
05:50:125147,0.3355263157894737
05:50:125147,0.343902419488357
05:50:125147,0.31366471455941447
05:51:557656,0.3251062193350024
05:51:557656,0.33110436245362485
05:51:557656,0.3441820092471517
05:51:557656,0.3031287854167581
05:51:557656,0.2804579510152786
05:51:557656,0.2498991957227237
05:51:557656,0.2572459457031832
05:51:557656,0.294442451648877
05:51:557656,0.30409356725146197
05:51:557656,0.30945876016039287
05:53:023704,0.3157348293715022
05:53:023704,0.340424420239128
05:53:023704,0.3380199628424222
05:53:023704,0.32494398347229814
05:53:023704,0.3242651302496519
05:53:023704,0.3052275470865641
05:53:023704,0.33568375046518917
05:53:023704,0.3337110385306582
05:53:023704,0.34055444143762087
05:53:023704,0.307540106404863
05:54:276513,0.32280396326129346
05:54:276513,0.29771380270083736
05:54:276513,0.2865420405044735
05:54:276513,0.30066488946203473
05:54:276513,0.28999262432283324
05:54:276513,0.29091497761940555
05:54:276513,0.28006068224076885
05:54:276513,0.30691084999486795
05:54:276513,0.2934170354911178
05:54:276513,0.1707959974523073
08:48:866274,0.19446341141248308
08:48:866274,0.2766919042731114
08:48:866274,0.2617867022692034
08:48:866274,0.2425740758445698
08:48:866274,0.2749956940544903
08:48:866274,0.2656063782315825
08:48:866274,0.26704353535814834
08:48:866274,0.29958360849012333
08:48:866274,0.2776696428036331
08:52:553563,0.29966931532449337
08:52:553563,0.30319907431842874
08:52:553563,0.2717126514360906
08:52:553563,0.296769783968892
08:52:553563,0.25757606761829194
08:52:553563,0.28169247905890926
08:52:553563,0.28168775838327387
08:53:804152,0.27098650505793653
08:53:804152,0.23890495048719718
08:53:804152,0.20582685215867988
08:53:804152,0.2022113781003583
08:53:804152,0.19329751917426513
08:53:804152,0.1557229380996965
08:53:804152,0.16586657608068353
08:53:804152,0.18754585756846986
08:53:804152,0.18865975342000849
08:53:804152,0.19011490224144537
08:55:100553,0.22227375156634763
08:55:100553,0.1641904906538969
08:55:100553,0.15275365472878483
08:55:100553,0.21928836716559164
08:55:100553,0.2382788795487496
08:55:100553,0.2858078050156959
08:55:100553,0.2898351475892193
08:55:100553,0.28152552469325
08:55:100553,0.27542545169551563
08:55:100553,0.2650065678525054
08:56:283189,0.28259938128203554
08:56:283189,0.24198907931513686
08:56:283189,0.21072343889989312
08:56:283189,0.17042333662395323
08:56:283189,0.20672002421805374
08:56:283189,0.18711954011373177
08:56:283189,0.21342369540685568
08:56:283189,0.2413906693646869
08:56:283189,0.20462120174669318
08:56:283189,0.21160974938855703
08:57:614991,0.19120783516720877
08:57:614991,0.24193346466609217
08:57:614991,0.2801452535750757
08:57:614991,0.30895323979913203
08:57:614991,0.2576820836611423
08:57:614991,0.26099372669584026
08:57:614991,0.278618237910818
08:57:614991,0.29809218466873
08:57:614991,0.27561308465581813
08:57:614991,0.3167734781286259
08:58:991362,0.29703520940142036
08:58:991362,0.27235793293492483
08:58:991362,0.28693143841252083
08:58:991362,0.19614117279252996
08:58:991362,0.29006839431941694
08:58:991362,0.26025559810333226
08:58:991362,0.2530847672396926
08:58:991362,0.311822765142153
08:58:991362,0.2676755859466484
08:58:991362,0.28501779354650514
09:00:336130,0.3123795064539745
09:00:336130,0.29831965697379276
09:00:336130,0.265339729399813
09:00:336130,0.25503666075356546
09:00:336130,0.26807962893648596
09:00:336130,0.28060856796177525
09:00:336130,0.2735541842276147
09:00:336130,0.27576942632628343
09:00:336130,0.29069223281820655
09:00:336130,0.2541323509674562
09:01:530442,0.2638552812406224
09:01:530442,0.25076252372994234
09:01:530442,0.27791949479954775
09:01:530442,0.2712368622756962
09:01:530442,0.2798104183048231
