time,EAR
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:54:961324,1
32:55:988046,1
32:55:988046,1
32:55:988046,0
32:55:988046,1
32:55:988046,1
32:55:988046,1
32:55:988046,0
32:55:988046,1
32:55:988046,1
32:56:975722,1
32:56:975722,1
32:56:975722,1
32:56:975722,1
32:56:975722,1
32:56:975722,1
32:59:093046,1
32:59:093046,1
32:59:093046,1
32:59:093046,1
32:59:093046,1
33:00:186190,1
33:00:186190,1
33:00:186190,1
33:00:186190,1
33:00:186190,0
33:01:260886,1
33:01:260886,0
33:03:337396,0
33:03:337396,0
33:03:337396,0
33:03:337396,0
33:03:337396,0
33:03:337396,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:04:350142,0
33:05:354819,0
33:07:388493,1
33:08:421265,0
33:08:421265,0
33:08:421265,0
33:08:421265,0
33:08:421265,1
33:08:421265,0
33:08:421265,1
33:08:421265,0
33:08:421265,1
33:08:421265,0
33:08:421265,1
33:08:421265,0
33:08:421265,0
33:08:421265,1
33:08:421265,0
33:08:421265,0
33:09:469936,0
33:09:469936,0
33:09:469936,0
33:09:469936,0
33:09:469936,0
33:09:469936,1
33:09:469936,0
33:09:469936,1
33:09:469936,0
33:09:469936,1
33:09:469936,0
33:09:469936,0
33:10:503203,0
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:10:503203,1
33:11:557675,0
33:11:557675,1
33:11:557675,0
33:11:557675,1
33:11:557675,0
33:11:557675,1
33:11:557675,0
33:11:557675,1
33:11:557675,1
33:11:557675,0
33:11:557675,1
33:11:557675,1
33:11:557675,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:12:493528,1
33:12:493528,0
33:13:511817,1
33:13:511817,0
33:13:511817,1
33:13:511817,0
33:13:511817,1
33:13:511817,1
33:13:511817,1
33:13:511817,1
33:13:511817,0
33:13:511817,1
33:13:511817,1
33:13:511817,1
33:13:511817,1
33:13:511817,0
33:14:605159,1
33:14:605159,0
33:14:605159,1
33:14:605159,0
33:14:605159,1
33:14:605159,0
33:14:605159,1
33:14:605159,0
33:14:605159,0
33:14:605159,0
33:14:605159,0
33:14:605159,0
33:14:605159,1
33:14:605159,1
33:14:605159,1
33:14:605159,1
33:14:605159,0
33:15:637132,1
33:15:637132,1
33:15:637132,1
33:15:637132,0
33:15:637132,1
33:15:637132,0
33:15:637132,0
33:15:637132,0
33:15:637132,1
33:15:637132,1
33:15:637132,0
33:15:637132,1
33:15:637132,0
33:15:637132,0
33:15:637132,1
33:15:637132,1
33:16:668469,1
33:16:668469,0
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:16:668469,1
33:17:802671,1
33:17:802671,1
33:17:802671,1
33:17:802671,0
33:17:802671,1
33:17:802671,0
33:17:802671,1
33:17:802671,0
33:17:802671,1
33:17:802671,0
33:17:802671,1
33:17:802671,0
33:17:802671,0
33:17:802671,0
33:17:802671,1
33:18:800340,1
33:18:800340,0
33:18:800340,0
33:18:800340,0
33:18:800340,0
33:18:800340,0
33:18:800340,0
33:18:800340,1
33:18:800340,1
33:18:800340,0
33:18:800340,0
33:18:800340,1
33:18:800340,0
33:18:800340,1
33:18:800340,0
33:18:800340,1
33:18:800340,1
33:18:800340,0
33:18:800340,0
33:18:800340,1
33:19:895043,0
33:19:895043,0
33:19:895043,0
33:19:895043,0
33:19:895043,1
33:19:895043,0
33:19:895043,1
33:19:895043,1
33:19:895043,0
33:19:895043,1
33:19:895043,0
33:19:895043,1
33:19:895043,1
33:19:895043,0
33:19:895043,1
33:19:895043,0
33:19:895043,1
33:19:895043,0
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,1
33:20:859103,0
33:20:859103,1
33:20:859103,1
33:22:007896,1
33:22:007896,1
33:22:007896,1
33:22:007896,0
33:22:007896,0
33:22:007896,0
33:22:007896,0
33:23:076919,0
33:23:076919,0
33:23:076919,0
33:23:076919,0
33:23:076919,0
33:23:076919,0
33:24:043168,0
33:24:043168,0
33:24:043168,0
33:24:043168,0
33:25:084949,0
33:25:084949,0
33:25:084949,0
33:26:172782,0
33:34:369692,0
33:34:369692,0
33:34:369692,0
33:34:369692,0
33:34:369692,0
33:34:369692,0
33:39:455071,0
33:39:455071,1
33:39:455071,1
33:40:428241,0
33:40:428241,0
33:40:428241,0
33:40:428241,0
33:40:428241,0
33:40:428241,0
33:40:428241,0
33:41:432903,0
33:41:432903,0
33:41:432903,0
33:42:456832,0
33:42:456832,0
33:42:456832,1
33:44:584003,0
33:44:584003,0
33:44:584003,0
33:45:562831,0
33:45:562831,0
33:46:653187,0
33:46:653187,0
33:46:653187,0
33:46:653187,0
33:46:653187,0
33:47:684665,0
33:48:706959,0
33:48:706959,0
33:48:706959,0
33:48:706959,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:49:788512,0
33:50:795757,0
33:50:795757,0
33:51:748494,0
33:51:748494,0
33:51:748494,0
33:53:769593,0
33:53:769593,0
33:53:769593,0
33:54:738000,0
33:54:738000,0
33:54:738000,0
33:55:701014,0
33:56:823301,0
33:56:823301,0
33:56:823301,0
33:56:823301,1
33:56:823301,0
33:57:798244,0
33:57:798244,0
33:58:881001,0
33:58:881001,0
33:58:881001,0
33:59:968905,0
33:59:968905,0
33:59:968905,0
33:59:968905,0
33:59:968905,0
33:59:968905,0
33:59:968905,0
33:59:968905,1
33:59:968905,0
33:59:968905,1
34:01:059557,0
34:01:059557,1
34:01:059557,1
34:01:059557,1
34:01:059557,1
34:01:059557,0
34:01:059557,1
34:01:059557,1
34:01:059557,0
34:02:109298,0
34:02:109298,1
34:02:109298,0
34:02:109298,0
34:02:109298,0
34:02:109298,1
34:02:109298,0
34:02:109298,0
34:02:109298,1
34:02:109298,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:03:096056,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:04:202988,0
34:07:360266,0
34:07:360266,0
34:07:360266,0
34:08:388650,0
34:08:388650,0
34:09:374273,0
34:09:374273,0
34:09:374273,0
34:09:374273,0
34:09:374273,0
34:09:374273,0
34:09:374273,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:10:366713,0
34:11:371412,0
34:11:371412,0
34:11:371412,0
34:11:371412,0
34:11:371412,1
34:11:371412,1
34:11:371412,1
34:11:371412,0
34:12:400232,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:14:392174,0
34:15:387335,0
34:15:387335,0
34:15:387335,0
34:17:405187,0
34:18:469856,1
34:18:469856,1
34:18:469856,1
34:18:469856,1
34:18:469856,0
34:18:469856,0
34:18:469856,0
34:22:555991,0
34:23:684698,1
34:23:684698,1
34:23:684698,0
34:23:684698,1
34:23:684698,0
34:24:641035,0
34:24:641035,0
34:27:767335,0
34:27:767335,0
34:28:869323,0
34:30:217780,1
34:30:217780,0
34:31:259558,0
34:31:259558,0
34:31:259558,0
34:31:259558,0
34:31:259558,0
34:31:259558,1
34:32:284419,1
34:32:284419,0
34:32:284419,0
34:32:284419,0
34:32:284419,0
34:32:284419,0
34:32:284419,1
34:32:284419,0
34:32:284419,0
34:32:284419,0
34:33:303367,0
34:35:458486,0
34:35:458486,1
34:35:458486,0
34:35:458486,0
34:35:458486,0
34:35:458486,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:36:610627,0
34:37:628756,0
34:37:628756,0
34:37:628756,0
34:37:628756,0
34:37:628756,0
34:38:696830,0
34:38:696830,0
34:38:696830,0
34:38:696830,0
34:38:696830,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:39:696725,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:40:756499,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:41:818004,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:42:830987,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:43:887966,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:44:859887,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:45:903439,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:46:868057,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:47:957073,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:49:042183,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:50:097421,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:51:041100,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:52:065081,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:53:094106,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:54:071489,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:55:176052,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:56:165240,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:57:147281,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:58:166806,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
34:59:218279,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:00:303009,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:01:327355,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:02:389046,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:03:441455,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:04:439284,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:05:499724,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:06:513327,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:07:566420,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,0
35:08:618341,1
35:09:808042,0
35:09:808042,0
35:09:808042,1
35:09:808042,1
35:09:808042,0
35:09:808042,0
35:09:808042,0
35:09:808042,1
35:09:808042,0
35:09:808042,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:10:791576,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:11:985561,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:13:145238,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:14:206397,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:15:307903,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:16:378414,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:17:474687,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:18:641234,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:19:652955,0
35:20:697485,1
35:20:697485,0
35:20:697485,0
35:20:697485,0
35:21:750223,1
35:21:750223,1
35:21:750223,0
35:21:750223,1
35:21:750223,1
35:24:833233,0
35:25:829364,1
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:25:829364,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:26:873589,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:27:840464,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:28:886545,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:30:000737,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:31:169364,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:32:287828,0
35:33:450044,0
35:33:450044,1
35:33:450044,1
35:33:450044,0
35:33:450044,0
35:33:450044,0
35:33:450044,0
35:33:450044,0
35:33:450044,0
35:33:450044,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:34:653007,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:35:776317,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:36:796654,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:37:785835,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:38:780955,0
35:39:777277,0
35:39:777277,0
35:39:777277,1
35:39:777277,0
35:39:777277,1
35:39:777277,0
35:39:777277,0
35:39:777277,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:40:916066,0
35:42:145551,0
35:42:145551,0
35:42:145551,0
35:42:145551,0
35:42:145551,0
35:42:145551,0
35:42:145551,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:43:472874,0
35:44:489590,0
35:44:489590,0
35:44:489590,0
35:44:489590,0
35:44:489590,0
35:44:489590,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:45:538781,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:46:704616,0
35:47:818174,0
35:47:818174,0
35:47:818174,0
35:47:818174,0
35:47:818174,0
35:47:818174,0
35:47:818174,0
35:49:039058,0
35:49:039058,0
35:49:039058,0
35:49:039058,0
35:49:039058,0
35:49:039058,0
35:49:039058,1
35:49:039058,1
35:49:039058,0
35:49:039058,0
35:50:092127,0
35:50:092127,0
35:50:092127,0
35:50:092127,0
35:50:092127,0
35:50:092127,1
35:50:092127,0
35:50:092127,0
35:50:092127,0
35:50:092127,0
35:51:145078,0
35:51:145078,0
35:51:145078,0
35:51:145078,0
35:52:317781,0
35:52:317781,0
35:52:317781,0
35:52:317781,0
35:53:462991,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:54:736483,0
35:55:852021,0
35:55:852021,0
35:55:852021,0
35:55:852021,0
35:55:852021,0
35:55:852021,0
35:57:212897,0
35:57:212897,0
35:58:468422,0
35:59:999439,0
35:59:999439,0
35:59:999439,0
35:59:999439,0
35:59:999439,0
35:59:999439,0
35:59:999439,0
36:02:798837,0
36:02:798837,0
36:02:798837,0
36:02:798837,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:03:933088,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:05:055047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:06:278047,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:07:356697,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:08:426303,0
36:12:668208,0
36:12:668208,0
36:12:668208,0
36:12:668208,0
36:12:668208,0
36:12:668208,0
36:13:684843,0
36:13:684843,0
36:24:411898,0
36:24:411898,1
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:25:425130,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:26:517538,0
36:27:625652,0
36:27:625652,1
36:27:625652,0
36:39:683229,0
36:39:683229,0
36:39:683229,1
36:39:683229,0
36:42:986985,0
36:42:986985,0
36:42:986985,0
36:44:036448,0
36:44:036448,0
36:44:036448,0
36:44:036448,0
36:44:036448,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:45:064920,0
36:46:028553,0
36:46:028553,0
36:46:028553,0
36:46:028553,0
36:46:028553,0
36:46:028553,0
36:46:028553,0
36:47:086317,0
36:47:086317,0
36:47:086317,0
36:47:086317,0
36:47:086317,0
36:48:245885,0
36:48:245885,0
36:48:245885,0
36:48:245885,0
36:48:245885,0
36:48:245885,0
36:49:317427,0
36:49:317427,0
36:49:317427,0
36:49:317427,0
36:49:317427,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:53:332090,0
36:54:268783,0
36:54:268783,0
36:54:268783,0
36:54:268783,0
36:59:303430,0
36:59:303430,0
36:59:303430,0
36:59:303430,0
37:00:330952,0
37:00:330952,0
37:00:330952,0
37:00:330952,0
37:00:330952,0
37:00:330952,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:01:374586,0
37:02:567921,0
37:02:567921,0
37:02:567921,0
37:02:567921,0
37:02:567921,0
37:02:567921,0
37:02:567921,1
37:02:567921,1
37:02:567921,0
37:02:567921,0
37:03:568547,0
37:03:568547,1
37:03:568547,1
37:03:568547,1
37:03:568547,1
37:03:568547,0
37:03:568547,0
37:03:568547,1
37:03:568547,0
37:03:568547,1
37:04:627962,1
37:04:627962,0
37:04:627962,0
37:07:823196,1
37:07:823196,0
37:07:823196,1
37:07:823196,1
37:07:823196,1
37:07:823196,1
37:08:818960,1
37:08:818960,1
37:08:818960,1
37:08:818960,1
37:08:818960,1
37:08:818960,1
37:08:818960,1
37:08:818960,0
37:08:818960,1
37:08:818960,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,1
37:09:870345,0
37:10:903356,0
37:10:903356,0
37:10:903356,0
37:10:903356,0
37:10:903356,0
37:10:903356,0
37:10:903356,0
37:10:903356,1
37:10:903356,1
37:10:903356,1
37:12:085887,1
37:12:085887,0
37:12:085887,0
37:12:085887,1
37:12:085887,1
37:12:085887,0
37:12:085887,0
37:12:085887,0
37:12:085887,0
37:12:085887,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:13:296217,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:14:436022,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:15:628686,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:16:661272,0
37:17:818676,0
37:17:818676,0
37:17:818676,0
37:17:818676,1
37:17:818676,1
37:17:818676,1
37:17:818676,1
37:17:818676,0
37:17:818676,0
37:17:818676,0
37:18:936696,0
37:18:936696,0
37:18:936696,0
37:18:936696,1
37:18:936696,0
37:18:936696,0
37:18:936696,0
37:18:936696,0
37:18:936696,0
37:18:936696,0
37:19:954637,0
37:19:954637,0
37:19:954637,0
37:19:954637,0
37:19:954637,0
37:19:954637,0
37:30:432147,0
37:30:432147,0
37:30:432147,0
37:30:432147,0
37:30:432147,0
37:30:432147,0
37:32:926664,0
37:32:926664,0
37:32:926664,0
37:32:926664,0
37:32:926664,0
37:40:848907,0
37:42:488769,0
37:42:488769,0
37:42:488769,0
37:42:488769,0
37:42:488769,0
37:45:138171,0
46:34:636461,0
46:34:636461,1
46:35:615003,1
46:35:615003,1
46:35:615003,1
46:36:652610,0
46:36:652610,0
46:36:652610,0
46:36:652610,1
46:36:652610,0
46:36:652610,1
46:36:652610,0
46:36:652610,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,1
46:37:809858,0
46:37:809858,0
46:38:893920,0
46:38:893920,0
46:38:893920,0
46:38:893920,1
46:38:893920,0
46:38:893920,1
46:38:893920,0
46:38:893920,0
46:38:893920,0
46:40:166957,0
46:40:166957,0
46:41:291023,0
46:41:291023,0
46:41:291023,0
46:42:430834,0
46:42:430834,1
46:42:430834,1
46:42:430834,1
46:42:430834,0
46:42:430834,0
46:43:466113,0
46:44:487537,0
46:44:487537,1
46:45:522928,0
46:45:522928,0
46:45:522928,1
46:45:522928,0
46:45:522928,1
46:45:522928,1
46:45:522928,1
46:45:522928,1
46:45:522928,0
46:45:522928,1
46:46:493686,1
46:46:493686,1
46:46:493686,1
46:46:493686,1
46:46:493686,0
46:46:493686,1
46:46:493686,1
46:46:493686,1
46:46:493686,1
46:46:493686,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:47:545710,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:48:567915,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:49:597026,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
46:50:584472,1
